# Constructed from biom file
#OTU ID	RL700-mf	RL693-mf	RL691-mf	RL683-mf	RL679-mf	RL656-mf	RL607-mf	RL606-mf	RL591-mf	RL573-mf	RL569-mf	RL518-mf	taxonomy
Coprobacillus_cateniformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	610.0	0.0	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Coprobacillus; Coprobacillus_cateniformis
Dielma_fastidiosa	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Dielma; Dielma_fastidiosa
Clostridium_innocuum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1992.0	0.0	0.0	0.0	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Erysipelatoclostridium; Clostridium_innocuum
Clostridium_spiroforme	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Erysipelatoclostridium; Clostridium_spiroforme
Erysipelatoclostridium_ramosum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Erysipelatoclostridium; Erysipelatoclostridium_ramosum
Erysipelothrix_larvae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Erysipelothrix; Erysipelothrix_larvae
Faecalitalea_cylindroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	0.0	0.0	0.0	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Faecalitalea; Faecalitalea_cylindroides
Holdemanella_biformis	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	12.0	0.0	196.0	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Holdemanella; Holdemanella_biformis
Holdemania_filiformis	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Holdemania; Holdemania_filiformis
Firmicutes_bacterium_CAG_110	809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_bacterium_CAG_110
Firmicutes_bacterium_CAG_145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_bacterium_CAG_145
Firmicutes_bacterium_CAG_170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_bacterium_CAG_170
Firmicutes_bacterium_CAG_238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_bacterium_CAG_238
Firmicutes_bacterium_CAG_424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4480.0	0.0	0.0	0.0	Bacteria; Firmicutes; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_bacterium_CAG_424
Firmicutes_bacterium_CAG_555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_bacterium_CAG_555
Firmicutes_bacterium_CAG_83	0.0	0.0	62.0	0.0	261.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_bacterium_CAG_83
Firmicutes_bacterium_CAG_95	201.0	0.0	0.0	0.0	229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_unclassified; Firmicutes_bacterium_CAG_95
Acidaminococcus_fermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Acidaminococcales; Acidaminococcaceae; Acidaminococcus; Acidaminococcus_fermentans
Acidaminococcus_intestini	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Acidaminococcales; Acidaminococcaceae; Acidaminococcus; Acidaminococcus_intestini
Phascolarctobacterium_faecium	0.0	114.0	2928.0	926.0	0.0	0.0	0.0	142.0	38.0	0.0	0.0	29.0	Bacteria; Firmicutes; Negativicutes; Acidaminococcales; Acidaminococcaceae; Phascolarctobacterium; Phascolarctobacterium_faecium
Phascolarctobacterium_sp_CAG_266	0.0	0.0	4191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Acidaminococcales; Acidaminococcaceae; Phascolarctobacterium; Phascolarctobacterium_sp_CAG_266
Phascolarctobacterium_succinatutens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Acidaminococcales; Acidaminococcaceae; Phascolarctobacterium; Phascolarctobacterium_succinatutens
Megamonas_funiformis	55.0	0.0	0.0	1187.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Selenomonadales; Selenomonadaceae; Megamonas; Megamonas_funiformis
Megamonas_funiformis_CAG_377	0.0	0.0	0.0	4963.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Selenomonadales; Selenomonadaceae; Megamonas; Megamonas_funiformis_CAG_377
Megamonas_hypermegale	215.0	0.0	0.0	975.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Selenomonadales; Selenomonadaceae; Megamonas; Megamonas_hypermegale
Mitsuokella_jalaludinii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Selenomonadales; Selenomonadaceae; Mitsuokella; Mitsuokella_jalaludinii
Allisonella_histaminiformans	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Allisonella; Allisonella_histaminiformans
Dialister_invisus	0.0	0.0	65.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Dialister; Dialister_invisus
Dialister_micraerophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Dialister; Dialister_micraerophilus
Dialister_sp_CAG_357	0.0	0.0	0.0	0.0	0.0	1676.0	1688.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Dialister; Dialister_sp_CAG_357
Dialister_succinatiphilus	506.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Dialister; Dialister_succinatiphilus
Megasphaera_elsdenii	0.0	0.0	0.0	2089.0	0.0	657.0	24.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Megasphaera; Megasphaera_elsdenii
Veillonella_atypica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; Veillonella_atypica
Veillonella_dispar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; Veillonella_dispar
Veillonella_infantium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; Veillonella_infantium
Veillonella_parvula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; Veillonella_parvula
Veillonella_rogosae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; Veillonella_rogosae
Veillonella_seminalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; Veillonella_seminalis
Veillonella_sp_T11011_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; Veillonella_sp_T11011_6
Finegoldia_magna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia_magna
Parvimonas_micra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas; Parvimonas_micra
Parvimonas_sp_KA00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas; Parvimonas_sp_KA00067
Peptoniphilus_harei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus; Peptoniphilus_harei
Fusobacterium_mortiferum	0.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium_mortiferum
Fusobacterium_nucleatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium_nucleatum
Fusobacterium_periodonticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium_periodonticum
Fusobacterium_varium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium_varium
Victivallis_vadensis	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Lentisphaerae; Lentisphaeria; Victivallales; Victivallaceae; Victivallis; Victivallis_vadensis
Parasutterella_excrementihominis	0.0	382.0	3668.0	46.0	861.0	0.0	0.0	0.0	330.0	0.0	435.0	1169.0	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Sutterellaceae; Parasutterella; Parasutterella_excrementihominis
Sutterella_parvirubra	166.0	0.0	0.0	0.0	0.0	1605.0	0.0	0.0	0.0	209.0	0.0	0.0	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Sutterellaceae; Sutterella; Sutterella_parvirubra
Turicimonas_muris	0.0	310.0	40.0	0.0	143.0	0.0	0.0	0.0	274.0	0.0	0.0	537.0	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Sutterellaceae; Turicimonas; Turicimonas_muris
Bilophila_wadsworthia	0.0	0.0	561.0	54.0	6.0	460.0	0.0	0.0	53.0	0.0	0.0	110.0	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Bilophila; Bilophila_wadsworthia
Desulfovibrionaceae_bacterium	0.0	0.0	567.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrionaceae_unclassified; Desulfovibrionaceae_bacterium
Desulfovibrio_piger	33.0	0.0	0.0	208.0	0.0	0.0	0.0	0.0	795.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio_piger
Campylobacter_concisus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter; Campylobacter_concisus
Campylobacter_jejuni	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter; Campylobacter_jejuni
Escherichia_coli	1132.0	334.0	3269.0	0.0	0.0	0.0	0.0	0.0	625.0	0.0	21551.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia_coli
Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella_pneumoniae
Klebsiella_quasipneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella_quasipneumoniae
Klebsiella_variicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella_variicola
Hafnia_paralvei	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Hafniaceae; Hafnia; Hafnia_paralvei
Haemophilus_parainfluenzae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus; Haemophilus_parainfluenzae
Haemophilus_sp_HMSC71H05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus; Haemophilus_sp_HMSC71H05
Proteobacteria_bacterium_CAG_139	0.0	832.0	227.0	0.0	201.0	0.0	0.0	0.0	3392.0	0.0	0.0	971.0	Bacteria; Proteobacteria; Proteobacteria_unclassified; Proteobacteria_unclassified; Proteobacteria_unclassified; Proteobacteria_unclassified; Proteobacteria_bacterium_CAG_139
Fretibacterium_fastidiosum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Synergistetes; Synergistia; Synergistales; Synergistaceae; Fretibacterium; Fretibacterium_fastidiosum
Akkermansia_muciniphila	201.0	30.0	268.0	0.0	0.0	0.0	1010.0	0.0	0.0	132.0	0.0	0.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae; Akkermansia; Akkermansia_muciniphila
Blastocystis_sp_subtype_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Eukaryota_unclassified; Eukaryota_unclassified; Eukaryota_unclassified; Eukaryota_unclassified; Blastocystis; Blastocystis_sp_subtype_1
Giardia_intestinalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Eukaryota_unclassified; Eukaryota_unclassified; Eukaryota_unclassified; Hexamitidae; Giardia; Giardia_intestinalis
