"Var1"	"Var2"	"value"
"207"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0426664008292016
"208"	"Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.797254411464809
"209"	"Butyrivibrio"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0250434641862033
"210"	"Megasphaera"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.286183649316683
"211"	"Val"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	-0.0992094874720297
"212"	"Leu.Ile"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	-0.17768901628537
"213"	"Phe"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0232775048768901
"214"	"Tyr"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.41156091083381
"215"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0783554816594023
"216"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0574175726117199
"217"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0944695060165686
"218"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.988222027314873
"219"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0783554816594023
"220"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.99924821450946
"221"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0574175726117199
"222"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0944695060165686
"223"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.986718456333793
"224"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.15830721035474
"225"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0802427785345204
"226"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.948000032183568
"227"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.17909824379292
"228"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0574175726117199
"229"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.0944695060165686
"230"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.1492485364941
"231"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.240728335603561
"232"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	0.950242639698262
"233"	"Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.0463273066839673
"234"	"Butyrivibrio"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.272922052810835
"235"	"Megasphaera"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	-0.120717781402936
"236"	"Val"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.224723308112124
"237"	"Leu.Ile"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.175018738528898
"238"	"Phe"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.157868661135363
"239"	"Tyr"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.171500773935352
"240"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	-0.0830231069269853
"241"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.0574175726117199
"242"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.17322191458799
"243"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.147386839932446
"244"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	-0.0830231069269853
"245"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.0574175726117199
"246"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	1
"247"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.17322191458799
"248"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.147838946803405
"249"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	-0.057907440848626
"250"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.240560192376887
"251"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	-0.057907440848626
"252"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.0247253174146893
"253"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.260288659554873
"254"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	1
"255"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.17322191458799
"256"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	-0.0830231069269853
"257"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	-0.057907440848626
"258"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	0.115984216236179
"259"	"Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.210260495847625
"260"	"Butyrivibrio"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.0490156415745953
"261"	"Megasphaera"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.222912919577038
"262"	"Val"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.1642538400033
"263"	"Leu.Ile"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.18953168757369
"264"	"Phe"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.201549548872947
"265"	"Tyr"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.283671601084532
"266"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0709046493469839
"267"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.0944695060165686
"268"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.17322191458799
"269"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.188166781738724
"270"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0709046493469839
"271"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.0944695060165686
"272"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.17322191458799
"273"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	1
"274"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.198205775566098
"275"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0494549883752722
"276"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0880486515071391
"277"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0494549883752722
"278"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.0849770680592328
"279"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.331527144244006
"280"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.17322191458799
"281"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	1
"282"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0709046493469839
"283"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0494549883752722
"284"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	0.121834591554804
"285"	"Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.809237683293575
"286"	"Butyrivibrio"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.0115064565179853
"287"	"Megasphaera"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.269907801962179
"288"	"Val"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	-0.109812958491768
"289"	"Leu.Ile"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	-0.196701009797385
"290"	"Phe"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.025714939942533
"291"	"Tyr"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.379386767967324
"292"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.0435308231441124
"293"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.988222027314873
"294"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.147386839932446
"295"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.188166781738724
"296"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.0435308231441124
"297"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.987219646660819
"298"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.147386839932446
"299"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.188166781738724
"300"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.997995238691893
"301"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	-0.0320971114138082
"302"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.148268216527367
"303"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.0641942228276163
"304"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.935291922933637
"305"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.223872804741149
"306"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.147386839932446
"307"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.188166781738724
"308"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.126239387117926
"309"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.224679779896657
"310"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	0.952983604438443
"311"	"Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.00667572089126512
"312"	"Butyrivibrio"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.511453471653545
"313"	"Megasphaera"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"314"	"Val"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0653294056217076
"315"	"Leu.Ile"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.234688027566701
"316"	"Phe"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.104641826724328
"317"	"Tyr"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0647206673959717
"318"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	1
"319"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0783554816594023
"320"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"321"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0709046493469839
"322"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0435308231441124
"323"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0901709907985185
"324"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"325"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0709046493469839
"326"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0665399725202861
"327"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.716860438920219
"328"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.804863587181979
"329"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0398255799400122
"330"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0327727426659085
"331"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0570987654320988
"332"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"333"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0709046493469839
"334"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.442901234567901
"335"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0398255799400122
"336"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0426664008292016
"337"	"Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.799699977144149
